City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Mumbai,2019-12-12,95.21,169.26,39.47,41.68,79.89,19.77,1.32,16.04,31.95,10.42,3.75,229.0,Poor
Mumbai,2019-12-13,72.43,132.97,19.79,39.02,57.49,17.73,1.02,14.48,32.43,10.2,3.75,203.0,Poor
Mumbai,2019-12-14,50.06,110.41,25.28,36.34,60.45,16.16,0.99,12.67,33.34,4.87,3.75,110.0,Moderate
Mumbai,2019-12-15,69.63,143.27,26.16,40.24,65.19,15.63,1.15,12.47,34.86,5.39,3.75,128.0,Moderate
Mumbai,2019-12-16,89.46,161.83,29.25,39.26,67.28,16.79,1.34,13.46,33.36,6.17,3.75,180.0,Moderate
Mumbai,2019-12-17,80.42,149.67,29.99,37.31,66.23,17.29,1.18,10.74,38.95,7.29,3.75,191.0,Moderate
Mumbai,2019-12-18,73.92,137.11,22.08,37.22,59.3,17.01,0.92,10.17,40.44,6.89,3.75,164.0,Moderate
Mumbai,2019-12-19,75.17,138.83,26.2,38.8,64.03,17.47,0.98,9.88,35.35,6.69,3.75,164.0,Moderate
Mumbai,2019-12-20,94.27,169.49,32.6,49.03,79.62,18.38,1.14,10.1,39.76,8.19,3.75,187.0,Moderate
Mumbai,2019-12-21,94.04,174.95,43.51,45.96,88.32,18.72,1.25,10.79,27.67,7.85,3.75,212.0,Poor
Mumbai,2019-12-22,94.72,171.39,32.75,41.58,72.93,19.23,1.21,11.57,26.98,7.44,3.75,225.0,Poor
Mumbai,2019-12-23,94.33,167.3,35.31,37.77,72.19,20.09,1.18,13.41,30.36,7.41,3.75,214.0,Poor
Mumbai,2019-12-24,122.89,205.91,30.94,46.54,77.07,23.81,1.28,11.52,41.44,8.72,3.75,250.0,Poor
Mumbai,2019-12-25,134.32,215.78,24.85,44.73,69.58,23.2,1.26,10.77,28.58,8.11,3.75,283.0,Poor
Mumbai,2019-12-26,87.5,152.83,24.13,34.22,58.34,21.21,0.98,10.49,29.76,7.32,3.75,268.0,Poor
Mumbai,2019-12-27,88.03,154.44,30.85,39.77,70.12,19.47,1.02,10.27,32.89,6.55,3.75,184.0,Moderate
Mumbai,2019-12-28,75.77,140.33,28.21,35.86,63.78,18.35,0.98,8.75,33.43,6.15,3.75,167.0,Moderate
Mumbai,2019-12-29,75.81,145.75,26.83,36.07,62.91,18.59,0.98,9.36,36.88,6.83,3.75,160.0,Moderate
Mumbai,2019-12-30,86.42,155.08,27.84,36.03,62.84,18.84,1.03,9.28,41.98,6.62,3.75,181.0,Moderate
Mumbai,2019-12-31,65.76,127.82,16.87,37.46,54.33,15.52,0.82,10.47,56.55,5.72,3.75,159.0,Moderate
Mumbai,2020-01-01,104.06,183.88,40.17,46.39,85.81,15.69,1.22,10.98,45.97,8.16,3.75,194.0,Moderate
Mumbai,2020-01-02,107.87,171.73,14.73,41.14,55.87,16.86,1.02,8.03,48.34,6.89,3.75,260.0,Poor
Mumbai,2020-01-03,93.64,157.8,18.77,40.42,59.18,15.47,0.97,7.94,48.31,6.12,3.75,221.0,Poor
Mumbai,2020-01-04,94.05,158.44,13.92,39.68,53.59,15.1,0.96,6.66,49.76,5.86,3.75,225.0,Poor
Mumbai,2020-01-05,91.04,162.68,28.01,39.93,67.61,16.3,1.1,7.9,39.59,3.51,3.75,229.0,Poor
Mumbai,2020-01-06,70.2,142.64,24.3,38.91,63.21,18.3,1.01,8.68,43.46,3.18,3.75,157.0,Moderate
Mumbai,2020-01-07,87.2,165.84,44.5,42.33,85.98,21.67,1.29,9.46,31.33,4.81,3.75,177.0,Moderate
Mumbai,2020-01-08,64.97,120.55,23.68,29.07,50.91,18.76,0.89,7.73,36.12,2.91,3.75,166.0,Moderate
Mumbai,2020-01-09,59.98,126.87,16.13,38.98,54.9,15.59,0.85,8.96,39.85,2.53,3.75,122.0,Moderate
Mumbai,2020-01-10,65.06,143.74,22.62,43.01,65.51,14.29,0.93,10.04,36.59,5.41,3.75,127.0,Moderate
Mumbai,2020-01-11,76.71,162.07,31.83,43.56,72.78,22.54,1.08,10.12,38.7,6.42,3.75,151.0,Moderate
Mumbai,2020-01-12,98.12,194.66,57.3,38.02,92.98,26.77,1.47,10.84,33.46,8.98,3.75,211.0,Poor
Mumbai,2020-01-13,68.39,120.46,18.8,29.65,47.02,23.91,0.84,6.73,28.54,5.24,3.75,178.0,Moderate
Mumbai,2020-01-14,36.33,97.67,21.17,26.54,46.51,18.73,0.7,6.28,30.25,4.48,3.75,100.0,Satisfactory
Mumbai,2020-01-15,30.53,91.62,18.69,30.43,49.11,15.37,0.65,6.32,37.85,3.56,3.75,97.0,Satisfactory
Mumbai,2020-01-16,34.16,84.73,15.66,31.54,47.2,16.18,0.66,5.95,37.14,3.36,3.75,90.0,Satisfactory
Mumbai,2020-01-17,51.0,115.87,21.31,41.19,62.5,15.45,0.68,6.3,38.68,3.72,3.75,93.0,Satisfactory
Mumbai,2020-01-18,87.28,167.77,21.29,55.99,77.28,18.35,0.98,7.63,37.57,3.82,3.75,160.0,Moderate
Mumbai,2020-01-19,96.1,195.03,48.56,48.29,93.9,20.81,1.12,8.28,35.96,5.51,3.75,213.0,Poor
Mumbai,2020-01-20,89.26,181.54,49.49,47.23,93.54,22.7,1.3,10.52,41.83,5.53,3.75,205.0,Poor
Mumbai,2020-01-21,96.99,207.73,65.0,44.95,104.64,23.11,1.58,10.32,37.38,9.97,3.75,227.0,Poor
Mumbai,2020-01-22,78.69,173.23,71.62,42.07,110.22,22.24,1.49,11.8,37.74,7.48,3.75,192.0,Moderate
Mumbai,2020-01-23,87.78,189.99,39.85,44.52,84.15,22.07,1.24,11.77,40.14,4.65,3.75,196.0,Moderate
Mumbai,2020-01-24,73.57,163.95,36.83,40.8,76.32,20.89,1.17,11.7,39.02,4.24,3.75,172.0,Moderate
Mumbai,2020-01-25,91.57,192.11,43.7,43.88,85.32,22.38,1.32,14.01,47.99,3.41,3.75,182.0,Moderate
Mumbai,2020-01-26,103.35,210.51,47.34,43.92,88.43,22.89,1.4,13.46,39.74,4.32,3.75,253.0,Poor
Mumbai,2020-01-27,57.22,120.42,21.19,29.0,50.18,22.26,0.76,10.5,35.14,1.99,3.75,183.0,Moderate
Mumbai,2020-01-28,25.47,81.69,27.08,21.6,45.51,19.6,0.64,8.01,22.79,3.72,3.75,94.0,Satisfactory
Mumbai,2020-01-29,19.77,97.0,13.46,22.88,34.71,16.2,0.56,4.22,37.65,1.54,3.75,85.0,Satisfactory
Mumbai,2020-01-30,52.66,141.65,25.75,38.17,62.06,17.89,0.84,8.11,42.4,2.9,3.75,123.0,Moderate
Mumbai,2020-01-31,65.97,158.62,30.65,43.82,70.91,18.82,1.03,8.65,42.66,3.17,3.75,145.0,Moderate
Mumbai,2020-02-01,72.14,168.79,31.63,46.68,75.13,19.18,1.12,7.48,41.77,3.24,3.75,154.0,Moderate
Mumbai,2020-02-02,80.79,186.22,51.93,38.05,81.8,22.59,1.31,8.75,37.43,5.04,3.75,183.0,Moderate
Mumbai,2020-02-03,83.47,165.19,36.72,35.54,67.27,23.47,1.28,6.21,35.33,3.86,3.75,192.0,Moderate
Mumbai,2020-02-04,77.73,151.8,16.67,40.07,55.74,21.14,0.77,7.25,55.83,2.96,3.75,178.0,Moderate
Mumbai,2020-02-05,60.91,153.38,36.17,47.47,82.28,20.72,0.96,9.38,41.6,2.78,3.75,151.0,Moderate
Mumbai,2020-02-06,47.67,127.57,16.91,36.64,51.75,21.09,0.87,7.87,52.05,2.41,3.75,138.0,Moderate
Mumbai,2020-02-07,49.35,136.21,32.11,39.96,68.25,20.77,0.9,9.22,46.27,2.57,3.75,129.0,Moderate
Mumbai,2020-02-08,68.47,151.73,24.39,39.85,61.71,21.46,1.0,7.72,47.02,3.5,3.75,133.0,Moderate
Mumbai,2020-02-09,68.29,144.61,14.68,31.18,44.17,20.06,1.03,9.26,44.3,1.76,3.75,142.0,Moderate
Mumbai,2020-02-10,56.58,129.32,17.49,36.19,51.98,18.16,0.93,8.38,45.84,1.93,3.75,134.0,Moderate
Mumbai,2020-02-11,60.95,143.87,26.37,38.82,62.47,19.31,1.05,8.71,39.01,3.32,3.75,130.0,Moderate
Mumbai,2020-02-12,60.53,145.25,31.29,48.17,76.66,19.98,1.1,8.9,38.14,3.02,3.75,136.0,Moderate
Mumbai,2020-02-13,67.91,152.14,43.06,52.26,94.87,20.6,1.11,8.5,41.11,2.61,3.75,144.0,Moderate
Mumbai,2020-02-14,58.14,149.22,33.45,48.61,82.04,19.47,0.87,9.01,46.83,4.08,3.75,141.0,Moderate
Mumbai,2020-02-15,53.27,151.37,37.35,45.62,82.97,19.77,0.88,9.59,36.31,4.41,3.75,141.0,Moderate
Mumbai,2020-02-16,68.93,165.51,26.61,47.33,73.92,18.7,0.95,10.41,54.41,5.14,3.75,147.0,Moderate
Mumbai,2020-02-17,102.48,212.49,40.65,54.75,95.3,21.74,1.3,9.46,54.43,8.23,3.75,234.0,Poor
Mumbai,2020-02-18,88.15,201.4,40.77,61.16,101.97,23.17,1.25,12.09,51.79,11.52,3.75,217.0,Poor
Mumbai,2020-02-19,92.5,212.28,52.42,59.13,110.76,30.49,1.32,14.81,47.26,14.4,3.75,224.0,Poor
Mumbai,2020-02-20,62.8,146.64,37.9,46.33,84.24,23.47,1.0,10.38,27.28,9.24,3.75,175.0,Moderate
Mumbai,2020-02-21,39.37,100.68,26.82,35.82,62.63,23.77,0.75,9.11,23.71,4.69,3.75,110.0,Moderate
Mumbai,2020-02-22,65.93,157.96,27.56,53.25,80.8,21.75,0.97,12.37,43.03,7.55,3.75,121.0,Moderate
Mumbai,2020-02-23,77.63,194.83,37.84,57.94,95.9,21.11,1.19,13.28,47.06,9.84,3.75,185.0,Moderate
Mumbai,2020-02-24,84.7,185.63,35.27,56.76,92.03,21.9,1.22,12.73,46.95,9.79,3.75,176.0,Moderate
Mumbai,2020-02-25,48.01,152.41,38.95,49.44,86.91,20.22,0.95,11.32,32.01,6.25,3.75,170.0,Moderate
Mumbai,2020-02-26,41.03,131.59,17.35,50.32,67.68,21.45,0.75,14.57,46.17,5.06,3.75,130.0,Moderate
Mumbai,2020-02-27,51.74,144.95,27.45,57.91,85.28,23.77,0.92,15.46,50.93,6.58,3.75,136.0,Moderate
Mumbai,2020-02-28,77.61,185.24,63.03,71.94,132.6,23.88,1.37,16.66,43.82,12.56,3.75,173.0,Moderate
Mumbai,2020-02-29,74.98,183.77,61.44,58.47,120.01,26.05,1.24,16.08,27.98,12.57,3.75,193.0,Moderate
Mumbai,2020-03-01,43.39,121.29,23.67,32.11,55.78,28.59,0.65,13.19,23.93,4.06,3.75,125.0,Moderate
Mumbai,2020-03-02,52.18,142.49,49.03,28.46,77.28,21.12,0.77,16.93,19.25,7.63,3.75,123.0,Moderate
Mumbai,2020-03-03,43.68,137.1,20.36,26.55,46.47,21.76,0.46,17.25,27.79,4.32,3.75,127.0,Moderate
Mumbai,2020-03-04,36.73,122.49,21.57,27.93,48.46,19.32,0.52,15.98,27.16,5.11,3.75,118.0,Moderate
Mumbai,2020-03-05,32.59,108.48,17.09,26.95,43.7,19.16,0.53,17.87,21.06,4.07,3.75,108.0,Moderate
Mumbai,2020-03-06,20.15,105.77,21.05,19.07,40.01,17.49,0.43,17.17,18.27,3.78,3.75,102.0,Moderate
Mumbai,2020-03-07,24.45,131.04,14.59,23.93,38.51,16.16,0.48,9.15,27.96,3.57,3.75,107.0,Moderate
Mumbai,2020-03-08,27.0,125.15,20.26,31.81,52.07,14.65,0.57,9.73,30.18,4.24,3.75,122.0,Moderate
Mumbai,2020-03-09,35.03,134.18,17.46,31.06,48.52,16.27,0.67,9.61,28.36,4.54,3.75,121.0,Moderate
Mumbai,2020-03-10,40.47,125.98,19.71,20.36,39.93,18.29,0.77,12.7,22.31,6.98,3.75,128.0,Moderate
Mumbai,2020-03-11,16.04,74.65,13.42,19.18,32.6,14.87,0.43,11.07,24.98,3.28,3.75,88.0,Satisfactory
Mumbai,2020-03-12,18.59,80.55,17.93,24.74,42.67,14.78,0.49,10.72,22.72,3.65,3.75,80.0,Satisfactory
Mumbai,2020-03-13,23.81,108.48,12.31,30.64,42.95,14.74,0.5,7.84,34.81,3.03,3.75,84.0,Satisfactory
Mumbai,2020-03-14,30.33,126.36,11.69,34.81,46.5,15.92,0.58,7.96,41.79,5.85,3.75,117.0,Moderate
Mumbai,2020-03-15,49.84,175.84,42.39,41.75,84.12,17.02,1.01,12.24,36.0,7.16,3.75,143.0,Moderate
Mumbai,2020-03-16,57.99,190.49,42.84,53.12,95.94,22.98,1.24,14.86,40.61,12.13,3.75,154.0,Moderate
Mumbai,2020-03-17,78.54,204.96,73.59,52.95,125.6,19.98,1.66,15.1,45.85,13.17,3.75,191.0,Moderate
Mumbai,2020-03-18,52.03,150.71,47.33,42.38,89.72,20.92,1.02,11.79,40.01,13.75,3.75,167.0,Moderate
Mumbai,2020-03-19,30.33,99.38,24.02,26.7,49.39,23.04,0.6,7.97,31.9,9.12,3.75,113.0,Moderate
Mumbai,2020-03-20,21.08,84.44,32.78,14.85,45.69,22.48,0.5,6.6,19.03,7.94,3.75,91.0,Satisfactory
Mumbai,2020-03-21,20.14,67.91,23.5,16.51,38.19,20.59,0.47,11.0,24.3,4.4,3.75,82.0,Satisfactory
Mumbai,2020-03-22,16.75,53.27,12.44,9.46,20.96,16.68,0.36,12.08,27.87,3.0,3.75,67.0,Satisfactory
Mumbai,2020-03-23,23.48,64.7,9.84,11.07,20.27,14.84,0.42,12.02,32.77,3.54,3.75,66.0,Satisfactory
Mumbai,2020-03-24,35.58,92.81,10.91,12.34,22.74,13.82,0.52,8.75,38.04,4.72,3.75,86.0,Satisfactory
Mumbai,2020-03-25,30.86,77.24,10.93,11.34,21.67,11.97,0.5,8.32,31.58,5.05,3.75,91.0,Satisfactory
Mumbai,2020-03-26,27.82,65.48,11.52,11.3,21.6,11.6,0.43,10.16,26.73,6.4,3.75,71.0,Satisfactory
Mumbai,2020-03-27,24.81,69.65,8.32,8.64,16.85,11.1,0.4,7.19,35.76,3.78,3.75,70.0,Satisfactory
Mumbai,2020-03-28,28.14,67.46,7.49,11.9,19.07,11.2,0.48,7.55,38.94,3.96,3.75,78.0,Satisfactory
Mumbai,2020-03-29,23.43,66.1,6.46,9.89,16.35,9.98,0.42,7.27,47.85,4.05,3.75,78.0,Satisfactory
Mumbai,2020-03-30,23.57,63.65,7.59,9.66,17.25,9.82,0.43,6.86,39.26,4.34,3.75,77.0,Satisfactory
Mumbai,2020-03-31,25.36,63.61,9.69,9.0,18.14,10.37,0.46,7.26,29.17,3.88,3.75,69.0,Satisfactory
Mumbai,2020-04-01,20.08,58.94,9.72,7.77,17.03,10.35,0.4,6.55,31.73,3.3,3.75,63.0,Satisfactory
Mumbai,2020-04-02,26.27,77.19,8.63,8.62,16.94,9.96,0.43,6.84,37.54,3.7,3.75,78.0,Satisfactory
Mumbai,2020-04-03,24.33,83.88,8.18,7.58,15.5,9.2,0.39,6.49,29.94,3.31,3.75,85.0,Satisfactory
Mumbai,2020-04-04,24.7,78.44,9.35,7.94,16.89,8.72,0.42,6.47,28.5,3.52,3.75,83.0,Satisfactory
Mumbai,2020-04-05,27.36,73.53,10.76,8.48,18.47,8.25,0.44,6.67,28.81,3.65,3.75,78.0,Satisfactory
Mumbai,2020-04-06,20.82,54.45,10.49,6.55,16.46,7.73,0.36,7.06,23.34,3.76,3.75,67.0,Satisfactory
Mumbai,2020-04-07,24.1,79.61,12.88,6.24,18.28,7.31,0.36,7.06,18.93,3.68,3.75,62.0,Satisfactory
Mumbai,2020-04-08,29.52,98.54,14.47,6.72,20.06,7.97,0.37,6.95,14.77,4.37,3.75,93.0,Satisfactory
Mumbai,2020-04-09,28.3,93.39,14.81,6.81,20.89,9.05,0.38,8.89,15.14,3.24,3.75,95.0,Satisfactory
Mumbai,2020-04-10,25.89,83.39,12.95,6.96,19.36,8.32,0.37,8.49,20.75,3.34,3.75,87.0,Satisfactory
Mumbai,2020-04-11,29.54,82.21,12.22,7.98,19.82,6.82,0.44,7.97,21.8,2.65,3.75,81.0,Satisfactory
Mumbai,2020-04-12,28.26,81.99,12.69,9.13,21.29,6.12,0.45,7.79,20.04,4.69,3.75,86.0,Satisfactory
Mumbai,2020-04-13,25.58,75.31,14.18,9.18,22.44,6.31,0.44,7.39,16.16,4.16,3.75,79.0,Satisfactory
Mumbai,2020-04-14,26.89,81.61,14.12,10.47,23.66,7.83,0.53,7.61,18.91,4.12,3.75,87.0,Satisfactory
Mumbai,2020-04-15,26.61,66.58,14.66,9.77,23.66,8.03,0.72,7.78,19.93,6.08,3.75,85.0,Satisfactory
Mumbai,2020-04-16,20.55,55.03,12.42,9.16,21.06,6.81,0.59,6.73,19.32,6.9,3.75,75.0,Satisfactory
Mumbai,2020-04-17,20.54,53.53,15.73,7.89,22.75,6.21,0.64,6.36,16.09,7.81,3.75,73.0,Satisfactory
Mumbai,2020-04-18,18.48,52.34,14.47,8.08,21.9,7.02,0.63,6.34,16.7,4.53,3.75,70.0,Satisfactory
Mumbai,2020-04-19,19.99,63.75,12.36,9.07,21.07,7.11,0.65,6.79,21.48,6.9,3.75,74.0,Satisfactory
Mumbai,2020-04-20,25.7,81.0,13.28,10.38,23.34,9.29,0.7,7.88,20.19,5.79,3.75,82.0,Satisfactory
Mumbai,2020-04-21,18.64,54.81,15.42,6.97,21.67,10.49,0.57,7.59,23.39,5.45,3.75,76.0,Satisfactory
Mumbai,2020-04-22,18.03,52.92,17.22,6.11,22.57,8.12,0.41,8.4,22.45,4.32,3.75,61.0,Satisfactory
Mumbai,2020-04-23,19.8,54.84,18.58,6.99,24.9,7.04,0.4,10.28,19.66,3.45,3.75,67.0,Satisfactory
Mumbai,2020-04-24,20.82,47.88,17.53,6.09,22.62,6.92,0.38,11.57,18.66,4.22,3.75,58.0,Satisfactory
Mumbai,2020-04-25,16.78,44.63,15.01,6.5,20.87,6.74,0.32,12.46,23.08,5.06,3.75,57.0,Satisfactory
Mumbai,2020-04-26,19.05,51.09,17.43,8.25,24.82,6.13,0.36,14.12,22.98,14.21,3.75,63.0,Satisfactory
Mumbai,2020-04-27,17.23,45.04,15.92,5.72,20.66,6.06,0.34,14.37,17.94,8.98,3.75,60.0,Satisfactory
Mumbai,2020-04-28,19.82,50.93,13.63,7.66,20.73,6.12,0.35,13.98,25.02,16.93,3.75,60.0,Satisfactory
Mumbai,2020-04-29,21.01,57.68,19.66,6.68,28.03,5.42,0.36,14.49,24.01,13.9,3.75,77.0,Satisfactory
Mumbai,2020-04-30,20.8,53.42,15.49,6.96,21.92,5.42,0.33,15.2,17.54,4.34,3.75,68.0,Satisfactory
Mumbai,2020-05-01,15.53,43.76,14.86,5.54,19.46,5.4,0.31,14.47,18.53,2.59,3.75,61.0,Satisfactory
Mumbai,2020-05-02,13.15,39.87,17.89,5.44,24.58,4.84,0.28,12.43,16.06,2.28,3.75,53.0,Satisfactory
Mumbai,2020-05-03,12.02,34.64,15.73,5.28,19.74,5.47,0.27,12.04,15.22,2.57,3.75,53.0,Satisfactory
Mumbai,2020-05-04,11.51,33.77,19.77,5.21,23.67,5.86,0.28,11.52,14.68,2.52,3.75,47.0,Good
Mumbai,2020-05-05,11.2,42.66,24.49,6.59,28.82,6.16,0.29,10.62,16.25,2.83,3.75,51.0,Satisfactory
Mumbai,2020-05-06,12.09,55.6,22.12,6.71,26.12,5.28,0.3,12.95,17.43,2.19,3.75,61.0,Satisfactory
Mumbai,2020-05-07,14.3,52.48,23.01,6.24,25.71,4.3,0.35,20.98,19.58,2.77,3.75,65.0,Satisfactory
Mumbai,2020-05-08,15.26,60.85,20.66,5.62,22.25,3.93,0.38,29.68,21.41,2.9,3.75,69.0,Satisfactory
Mumbai,2020-05-09,14.21,54.67,17.02,5.12,18.7,4.03,0.3,32.49,21.56,3.11,3.75,67.0,Satisfactory
Mumbai,2020-05-10,13.08,49.13,26.93,3.32,27.04,3.19,0.3,32.18,19.12,2.98,3.75,70.0,Satisfactory
Mumbai,2020-05-11,16.85,57.84,28.97,6.4,32.83,3.6,0.36,28.8,18.86,3.15,3.75,75.0,Satisfactory
Mumbai,2020-05-12,13.72,51.68,32.32,5.73,35.71,3.53,0.34,37.37,18.22,2.8,3.75,81.0,Satisfactory
Mumbai,2020-05-13,14.67,53.52,21.01,7.35,27.59,3.73,0.28,29.05,19.43,2.08,3.75,74.0,Satisfactory
Mumbai,2020-05-14,15.23,56.14,21.05,9.24,29.15,2.91,0.29,21.85,15.53,2.3,3.75,65.0,Satisfactory
Mumbai,2020-05-15,17.67,62.36,19.37,9.47,28.12,4.07,0.31,26.61,15.69,3.23,3.75,70.0,Satisfactory
Mumbai,2020-05-16,30.44,109.67,29.33,9.88,37.14,4.49,0.31,14.56,18.71,2.7,3.75,79.0,Satisfactory
Mumbai,2020-05-17,29.74,110.21,17.76,8.21,23.7,4.38,0.28,13.73,23.93,2.47,3.75,119.0,Moderate
Mumbai,2020-05-18,21.3,74.82,15.73,9.61,22.49,4.34,0.26,15.6,24.78,2.11,3.75,86.0,Satisfactory
Mumbai,2020-05-19,15.36,65.41,22.2,9.44,28.68,4.19,0.28,14.24,19.74,1.68,3.75,74.0,Satisfactory
Mumbai,2020-05-20,14.14,48.48,22.15,11.07,31.18,5.56,0.28,14.07,19.82,2.2,3.75,66.0,Satisfactory
Mumbai,2020-05-21,16.44,43.01,15.41,12.93,26.23,4.12,0.27,12.22,20.84,1.89,3.75,57.0,Satisfactory
Mumbai,2020-05-22,14.78,43.77,13.97,11.9,24.26,3.23,0.26,12.06,21.34,0.8,3.75,51.0,Satisfactory
Mumbai,2020-05-23,15.18,52.48,16.39,10.89,27.1,3.29,0.29,10.33,18.87,1.0,3.75,55.0,Satisfactory
Mumbai,2020-05-24,12.33,44.41,14.5,10.01,24.05,3.11,0.25,9.66,18.56,0.64,3.75,55.0,Satisfactory
Mumbai,2020-05-25,11.81,53.97,13.1,9.36,21.39,3.07,0.25,8.85,19.15,0.7,3.75,54.0,Satisfactory
Mumbai,2020-05-26,12.64,60.01,15.81,8.14,23.68,3.08,0.24,8.57,18.75,0.62,3.75,57.0,Satisfactory
Mumbai,2020-05-27,11.7,49.07,16.71,8.74,25.38,4.51,0.21,6.44,19.01,0.71,3.75,59.0,Satisfactory
Mumbai,2020-05-28,12.21,46.97,15.52,7.43,22.69,4.61,0.22,6.76,18.17,0.52,3.75,56.0,Satisfactory
Mumbai,2020-05-29,7.33,30.7,14.79,7.02,21.64,3.74,0.26,7.58,17.14,0.63,3.75,50.0,Good
Mumbai,2020-05-30,10.08,42.19,15.83,6.63,22.16,3.61,0.27,6.93,14.37,0.8,3.75,49.0,Good
Mumbai,2020-05-31,8.99,41.07,13.06,6.51,19.4,3.39,0.31,6.9,15.63,1.56,3.75,53.0,Satisfactory
Mumbai,2020-06-01,17.27,44.22,15.13,13.22,28.31,3.4,0.33,7.68,25.44,2.39,3.75,48.0,Good
Mumbai,2020-06-02,21.94,46.59,13.56,16.61,30.17,4.66,0.43,7.71,23.44,1.92,3.75,52.0,Satisfactory
Mumbai,2020-06-03,8.38,19.05,11.06,12.38,23.44,6.58,0.28,7.7,22.89,1.18,3.75,50.0,Good
Mumbai,2020-06-04,20.53,47.52,14.01,15.73,29.74,6.41,0.34,10.03,17.66,1.67,3.75,48.0,Good
Mumbai,2020-06-05,11.26,33.01,16.89,16.35,33.24,13.01,0.31,11.64,23.29,1.54,3.75,66.0,Satisfactory
Mumbai,2020-06-06,9.38,30.27,16.51,10.81,27.32,12.51,0.28,11.76,14.98,1.83,3.75,46.0,Good
Mumbai,2020-06-07,10.85,35.86,18.3,10.79,28.76,11.73,0.31,10.8,14.68,1.95,3.75,49.0,Good
Mumbai,2020-06-08,8.92,25.63,13.86,13.93,27.72,11.24,0.33,11.19,20.42,1.29,3.75,50.0,Good
Mumbai,2020-06-09,8.93,28.08,16.24,10.65,26.88,9.74,0.33,11.95,15.69,2.03,3.75,47.0,Good
Mumbai,2020-06-10,10.43,34.98,18.59,8.75,27.17,7.54,0.33,12.71,12.88,1.83,3.75,48.0,Good
Mumbai,2020-06-11,9.0,28.18,18.46,8.24,26.64,6.45,0.32,12.79,12.38,1.21,3.75,48.0,Good
Mumbai,2020-06-12,10.46,31.78,20.73,11.19,31.51,8.08,0.38,13.66,10.47,1.8,3.75,52.0,Satisfactory
Mumbai,2020-06-13,10.36,27.75,21.91,12.43,34.3,11.9,0.39,13.49,10.05,1.62,3.75,54.0,Satisfactory
Mumbai,2020-06-14,9.87,25.02,18.38,12.87,31.24,10.7,0.38,10.2,10.15,1.88,3.75,51.0,Satisfactory
Mumbai,2020-06-15,10.58,27.54,17.7,14.08,31.75,10.34,0.4,11.14,9.59,2.47,3.75,49.0,Good
Mumbai,2020-06-16,9.59,22.68,16.53,13.97,30.5,10.33,0.44,11.24,13.5,1.88,3.75,54.0,Satisfactory
Mumbai,2020-06-17,6.62,21.38,15.53,14.26,29.79,10.46,0.41,11.22,10.55,2.32,3.75,46.0,Good
Mumbai,2020-06-18,7.46,26.97,20.39,16.02,36.41,10.77,0.43,10.89,8.84,2.34,3.75,50.0,Good
Mumbai,2020-06-19,14.69,54.73,20.58,11.74,32.26,12.19,0.42,10.96,8.68,2.49,3.75,58.0,Satisfactory
Mumbai,2020-06-20,11.97,52.15,14.78,8.43,23.03,10.46,0.34,10.72,8.3,0.9,3.75,61.0,Satisfactory
Mumbai,2020-06-21,9.27,41.0,11.95,9.94,21.69,9.36,0.32,11.43,9.32,1.11,3.75,55.0,Satisfactory
Mumbai,2020-06-22,12.61,47.23,15.68,10.56,26.17,9.03,0.39,8.82,8.49,2.26,3.75,51.0,Satisfactory
Mumbai,2020-06-23,9.56,32.9,17.96,14.83,32.78,13.97,0.38,5.01,9.94,1.4,3.75,59.0,Satisfactory
Mumbai,2020-06-24,8.73,30.22,22.24,11.76,34.0,12.7,0.4,4.77,9.34,1.89,3.75,55.0,Satisfactory
Mumbai,2020-06-25,11.84,43.79,23.7,9.81,32.92,8.94,0.4,5.19,7.88,1.7,3.75,59.0,Satisfactory
Mumbai,2020-06-26,13.82,47.1,25.81,8.6,33.63,17.45,0.42,7.66,6.02,0.73,3.75,57.0,Satisfactory
Mumbai,2020-06-27,18.04,63.72,28.29,8.58,36.07,26.69,0.43,10.36,5.68,0.82,3.75,64.0,Satisfactory
Mumbai,2020-06-28,12.33,44.84,27.15,8.06,34.78,26.5,0.38,10.58,5.76,0.85,3.75,64.0,Satisfactory
Mumbai,2020-06-29,7.88,27.51,26.58,7.94,34.42,23.94,0.38,11.11,5.84,0.47,3.75,54.0,Satisfactory
Mumbai,2020-06-30,4.66,13.87,25.25,8.02,33.25,19.89,0.36,13.4,6.94,0.73,3.75,54.0,Satisfactory
Mumbai,2020-07-01,3.84,11.28,27.64,5.57,33.21,23.6,0.37,13.18,6.68,0.78,3.75,53.0,Satisfactory
Patna,2015-10-03,74.28,158.08,23.79,21.98,45.62,49.8,1.04,4.79,6.25,0.21,1.42,154.0,Moderate
Patna,2015-10-04,118.5,158.08,47.07,24.01,71.08,49.8,1.12,7.27,4.84,0.3,1.69,156.0,Moderate
Patna,2015-10-05,99.12,158.08,51.83,27.6,79.26,49.8,1.63,4.48,6.12,0.32,2.04,222.0,Poor
Patna,2015-10-06,107.03,158.08,50.8,22.55,72.95,49.8,1.52,5.45,8.45,0.3,1.81,257.0,Poor
Patna,2015-10-07,111.0,158.08,47.1,26.21,73.08,49.8,1.56,5.5,11.09,0.29,1.83,246.0,Poor
Patna,2015-10-08,107.48,158.08,61.42,24.39,86.33,49.8,1.83,5.54,11.14,0.33,2.2,282.0,Poor
